ポリニアンユメ(F/G)リニューアル版完成品アクションフィギュア（再販）[ダイバディプロダクション]《１１月予約》,商品コード,FIGURE-019540,発売日,１６年１１月未定,ブランド名,ダイバディプロダクション,シリーズ名,ポリニアン,原作名,ロボット新人類ポリニアン,キャラ名,ユメ,<li class="selling_price_caption">商品ページQRコード,
艦隊これくしょん-艦これ-大井改二1/8完成品フィギュア[キューズQ]《１０月予約》,商品コード,FIGURE-019552,発売日,１６年１０月未定,ブランド名,キューズQ,原作名,艦隊これくしょん -艦これ-,キャラ名,大井,造型師,ケロリソ, ,
figmaFate/EXTRAキャスター[マックスファクトリー]《１０月予約》,商品コード,FIGURE-019560,発売日,１６年１０月未定,ブランド名,マックスファクトリー,シリーズ名,figmaシリーズ,figma(フィグマ),原作名,Fate/EXTRA,『Fate』シリーズ,キャラ名,
HOBBYHORSEMODELSゾンビーガール1/8ポリストーン塗装済完成品フィギュア（再販）[回天堂]《０９月予約》,商品コード,FIGURE-019570,発売日,１６年０９月未定,ブランド名,マベル,回天堂,造型師,石井遊, ,<li class="selling_price_caption">商品ページQRコード,<li class="selling_price">,<img src="http://www.amiami.jp/top/qrcode?page=top%2Fdetail%2Fdetail%3Fscode%3DFIGURE-019570&size=100">,
HOBBYHORSEMODELSゾンビーガールリペイント1/8ポリストーン塗装済完成品フィギュア[回天堂]《０９月予約》,商品コード,FIGURE-019571,発売日,１６年０９月未定,ブランド名,マベル,回天堂,造型師,石井遊, ,<li class="selling_price_caption">商品ページQRコード,<li class="selling_price">,<img src="http://www.amiami.jp/top/qrcode?page=top%2Fdetail%2Fdetail%3Fscode%3DFIGURE-019571&size=100">,
フレームアームズ・ガール迅雷IndigoVer.プラモデル[コトブキヤ]《１０月予約》,商品コード,FIGURE-019586,発売日,１６年１０月未定,ブランド名,KOTOBUKIYA(コトブキヤ),シリーズ名,フレームアームズ,フレームアームズ・ガール,原作名,フレームアームズ,キャラ名,迅雷,
そにアニすーぱーそに子レーシングVer.1/7完成品フィギュア[マックスファクトリー]《０１月予約》,商品コード,FIGURE-019628,発売日,１７年０１月未定,ブランド名,マックスファクトリー,原作名,そにアニ,『すーぱーそに子』シリーズ,ニトロプラス,キャラ名,すーぱーそに子,造型師,
デビルサバイバー2ブレイクレコード菅野史1/8完成品フィギュア[ファット・カンパニー]《１２月予約》,商品コード,FIGURE-019629,発売日,１６年１２月未定,ブランド名,ファット・カンパニー,原作名,デビルサバイバー2,『デビルサバイバー』シリーズ,『女神転生』シリーズ,キャラ名,菅野史,造型師,
DCCOMICS美少女DCUNIVERSEワンダーガール1/7完成品フィギュア[コトブキヤ]《１１月予約》,商品コード,FIGURE-019684,発売日,１６年１１月未定,ブランド名,KOTOBUKIYA(コトブキヤ),シリーズ名,美少女スタチュー,DC COMICS美少女(DC×美少女),原作名,DCコミックス,キャラ名,ワンダーウーマン(ダイアナ),
カプコンフィギュアビルダークリエイターズモデルヴァンパイアモリガン・アーンスランド(ナースVer.)完成品フィギュア[カプコン]《０９月予約》,商品コード,FIGURE-019688,発売日,１６年０９月下旬,ブランド名,カプコン,シリーズ名,カプコンフィギュアビルダー,カプコンフィギュアビルダー クリエイターズモデル,原作名,ヴァンパイア,『ヴァンパイア』シリーズ,キャラ名,
マッシュルームパーティードクツルタケ完成品フィギュア[エクスプラス]《０６月予約》,商品コード,FIGURE-019694,発売日,１６年０６月未定,ブランド名,X-PLUS(エクスプラス),原作名,マッシュルームパーティー,キャラ名,ドクツルタケ,造型師,行平咲、小川クロ, ,
B-STYLEガールズ＆パンツァー秋山優花里制服＆あんこうスーツVer.1/4完成品フィギュア[フリーイング]《１１月予約》,商品コード,FIGURE-019720,発売日,１６年１１月未定,ブランド名,FREEing(フリーイング),シリーズ名,B-STYLE,原作名,ガールズ＆パンツァー,『ガールズ＆パンツァー』シリーズ,キャラ名,秋山優花里,
【特典】エクセレントモデルCOREビキニ・ウォリアーズEXヴァルキリー1/8完成品フィギュア[メガハウス]《１０月予約》,備考,※一部店舗限定特典が付属します。,商品コード,FIGURE-019726,発売日,１６年１０月下旬,ブランド名,MegaHouse(メガハウス),シリーズ名,『エクセレントモデル』シリーズ,エクセレントモデルCORE,原作名,ビキニ・ウォリアーズ,
【特典】エクセレントモデル神羅万象チョコ魔戦姫アスモディエス1/8完成品フィギュア[メガハウス]《０９月予約》,備考,※一部店舗限定特典が付属します。,商品コード,FIGURE-019727,発売日,１６年０９月下旬,ブランド名,MegaHouse(メガハウス),シリーズ名,『エクセレントモデル』シリーズ,エクセレントモデル,原作名,神羅万象,
一騎当千ExtravaganzaEpoch趙雲子龍CamiVer.開眼WHITE1/6完成品フィギュア[アイズ・プロジェクト]《０８月予約》,商品コード,FIGURE-019755,発売日,１６年０８月未定,ブランド名,AIZU PROJECT(アイズ・プロジェクト),シリーズ名,キャミ・シリーズ,原作名,一騎当千 Extravaganza Epoch,『一騎当千』シリーズ,キャラ名,趙雲子龍,
一騎当千ExtravaganzaEpoch趙雲子龍CamiVer.開眼BLACK1/6完成品フィギュア[アイズ・プロジェクト]《０８月予約》,商品コード,FIGURE-019756,発売日,１６年０８月未定,ブランド名,AIZU PROJECT(アイズ・プロジェクト),シリーズ名,キャミ・シリーズ,原作名,一騎当千 Extravaganza Epoch,『一騎当千』シリーズ,キャラ名,趙雲子龍,
ねんどろいどNEWGAME！涼風青葉[グッドスマイルカンパニー]《１０月予約》,商品コード,FIGURE-019807,発売日,１６年１０月未定,ブランド名,グッドスマイルカンパニー,シリーズ名,『ねんどろいど』シリーズ,ねんどろいど,原作名,NEW GAME！,キャラ名,涼風青葉,
六花の勇者フレミー・スピッドロウ1/8完成品フィギュア[フリーイング]《１０月予約》,商品コード,FIGURE-019809,発売日,１６年１０月未定,ブランド名,FREEing(フリーイング),原作名,六花の勇者,キャラ名,フレミー・スピッドロウ,造型師,ヤドカリ, ,
ご注文はうさぎですか？？シャロバニーVer.1/7完成品フィギュア[キャラアニ]《０９月予約》,商品コード,FIGURE-019810,発売日,１６年０９月未定,ブランド名,KADOKAWA,キャラアニ,原作名,ご注文はうさぎですか？？,ご注文はうさぎですか？,キャラ名,桐間紗路(シャロ),造型師,
ARTFXJサクラ大戦真宮寺さくら1/8完成品フィギュア[コトブキヤ]《１０月予約》,商品コード,FIGURE-019811,発売日,１６年１０月未定,ブランド名,KOTOBUKIYA(コトブキヤ),シリーズ名,ARTFXシリーズ,ARTFX J,原作名,サクラ大戦,『サクラ大戦』シリーズ,キャラ名,
艦隊これくしょん-艦これ-瑞鶴改二1/7完成品フィギュア[ファニーナイツ]《０９月予約》,商品コード,FIGURE-019815,発売日,１６年０９月未定,ブランド名,アオシマ,ファニーナイツ,原作名,艦隊これくしょん -艦これ-,キャラ名,瑞鶴,造型師,ユニテック、コケ[エム×ホリック],
閃乱カグラ葛城お祭りVer.1/6完成品フィギュア[アミエ・グラン]《１０月予約》,商品コード,FIGURE-019822,発売日,１６年１０月未定,ブランド名,アミエ・グラン,原作名,閃乱カグラ ESTIVAL VERSUS -少女達の選択-,閃乱カグラ,『閃乱カグラ』シリーズ,キャラ名,葛城,造型師,
B-STYLE一騎当千ExtravaganzaEpoch孫策伯符バニーVer.1/4完成品フィギュア[フリーイング]《１１月予約》,商品コード,FIGURE-019847,発売日,１６年１１月未定,ブランド名,FREEing(フリーイング),シリーズ名,B-STYLE,原作名,一騎当千 Extravaganza Epoch,『一騎当千』シリーズ,キャラ名,孫策伯符,
キューポッシュフレンズアリス-Alice-可動フィギュア[コトブキヤ]《１１月予約》,商品コード,FIGURE-019848,発売日,１６年１１月未定,ブランド名,KOTOBUKIYA(コトブキヤ),原作名,キューポッシュ,キャラ名,アリス,造型師,KEITANAKA, ,
巨乳ファンタジーアイシス1/6完成品フィギュア[レチェリー]《０９月予約》,商品コード,FIGURE-019872,発売日,１６年０９月未定,ブランド名,マベル,LECHERY(レチェリー),原作名,巨乳ファンタジー,キャラ名,アイシス・ペトロヴナ・エレンスカヤ,造型師,回天堂,
艦隊これくしょん-艦これ-PrinzEugen(プリンツ・オイゲン)1/8完成品フィギュア[グッドスマイルカンパニー]《０１月予約》,商品コード,FIGURE-019874,発売日,１７年０１月未定,ブランド名,グッドスマイルカンパニー,原作名,艦隊これくしょん -艦これ-,キャラ名,プリンツ・オイゲン,造型師,浦川顕法[Beehive], ,
パルフォム艦隊これくしょん-艦これ-時雨改二可動フィギュア[ファット・カンパニー]《１２月予約》,商品コード,FIGURE-019875,発売日,１６年１２月未定,ブランド名,ファット・カンパニー,シリーズ名,パルフォム,原作名,艦隊これくしょん -艦これ-,キャラ名,時雨,造型師,
アイドルマスター双海亜美＆双海真美1/8完成品フィギュア[ファット・カンパニー]《１２月予約》,商品コード,FIGURE-019876,発売日,１６年１２月未定,ブランド名,ファット・カンパニー,原作名,THE IDOLM＠STER,『THE IDOLM＠STER』シリーズ,キャラ名,双海亜美,双海真美,造型師,
冴えない彼女の育てかた加藤恵水着style1/8完成品フィギュア[アクアマリン]《１０月予約》,商品コード,FIGURE-019877,発売日,１６年１０月未定,ブランド名,アクアマリン,原作名,冴えない彼女の育てかた,キャラ名,加藤恵,造型師,イクリエ, ,
俺の妹がこんなに可愛いわけがない。黒猫～Fromthebedroom～cute！1/7完成品フィギュア[オルカトイズ]《０９月予約》,商品コード,FIGURE-019878,発売日,１６年０９月未定,ブランド名,ORCATOYS(オルカトイズ),原作名,俺の妹がこんなに可愛いわけがない。,俺の妹がこんなに可愛いわけがない,キャラ名,黒猫(五更瑠璃),造型師,内嶋靖浩[essence.],
神曲のグリモワール美夜=リンドブルーム1/6完成品フィギュア[DRAGONToy]《１０月予約》,商品コード,FIGURE-019893,発売日,１６年１０月未定,ブランド名,DRAGON Toy(ドラゴントイ),原作名,神曲のグリモワール,キャラ名,美夜=リンドブルーム,造型師,honey[DRAGON Toy], ,
